,puma,wagp,agep,sex,serialno,pwgtp,st
1790,00106,,01,2,644219,00199,06
1791,00106,0048000,41,2,644219,00154,06
1792,00106,0010300,54,1,645146,00113,06
1793,00106,0041000,46,2,646554,00160,06
1794,00106,,14,2,646554,00184,06
1795,00106,0000000,63,2,647106,00105,06
1796,00106,0123000,61,1,647106,00116,06
1797,00106,,12,1,648646,00233,06
1798,00106,0146000,45,2,648646,00260,06
1799,00106,0013000,28,2,651495,00022,06
1800,00106,0017300,23,1,652795,00064,06
1801,00106,0000000,48,2,652795,00059,06
1802,00106,0043700,47,1,652795,00075,06
1803,00106,0024000,20,2,652795,00078,06
1804,00106,0005000,22,2,652795,00082,06
1805,00106,0080000,34,1,653576,00094,06
1806,00106,,01,1,653576,00171,06
1807,00106,0000000,28,2,653576,00098,06
1808,00106,0060000,38,1,654234,00089,06
1809,00106,0117000,34,2,654234,00081,06
1810,00106,0041600,56,1,654247,00214,06
1811,00106,0000000,81,2,654247,00170,06
1812,00106,0000000,19,1,654999,00100,06
1813,00106,0010800,58,2,654999,00105,06
1814,00106,0000000,83,1,654999,00056,06
1815,00106,0000000,55,2,654999,00105,06
1816,00106,0028000,27,1,656300,00175,06
1817,00106,0025000,26,2,656300,00130,06
1818,00106,0000000,63,2,657153,00353,06
1819,00106,,04,1,657153,00503,06
1820,00106,,02,2,657153,00472,06
1821,00106,0066000,25,1,657153,00420,06
1822,00106,0000000,25,2,657153,00414,06
1823,00106,0000000,57,1,658372,00127,06
1824,00106,0000500,23,1,658372,00161,06
1825,00106,0086000,48,2,658372,00138,06
1826,00106,0004000,26,1,658372,00196,06
1827,00106,0000000,55,2,658561,00022,06
1828,00106,0000000,68,1,659908,00132,06
1829,00106,0036000,58,1,662156,00105,06
1830,00106,0030000,25,1,662156,00119,06
1831,00106,0000000,86,2,662156,00144,06
1832,00106,0000000,64,2,662156,00105,06
1833,00106,0070000,51,1,662276,00190,06
1834,00106,0048000,32,1,664429,00055,06
1835,00106,0046000,31,2,664429,00044,06
1836,00106,0000000,16,1,666261,00095,06
1837,00106,0000000,16,1,666261,00118,06
1838,00106,0000000,17,1,666261,00118,06
1839,00106,0001000,19,1,666261,00146,06
1840,00106,0057000,39,2,666261,00083,06
1841,00106,0000000,87,1,667766,00054,06
1842,00106,0000000,94,2,667766,00075,06
1843,00106,0040000,68,1,669133,00096,06
1844,00106,0055000,63,1,669133,00127,06
1845,00106,0000000,64,1,670175,00068,06
1846,00106,0017000,27,2,671190,00176,06
1847,00106,0064000,53,2,671190,00103,06
1848,00106,0066000,57,1,671190,00100,06
1849,00106,0027000,53,2,672084,00116,06
1850,00106,0000000,79,2,672653,00057,06
1851,00106,0000000,89,2,675338,00062,06
1852,00106,0000000,81,2,676952,00065,06
1853,00106,0000000,55,2,677013,00061,06
1854,00106,0000000,84,1,677013,00052,06
1855,00106,0000000,43,1,677013,00089,06
1856,00106,0000000,56,1,678363,00139,06
1857,00106,0060000,48,2,678363,00139,06
1858,00106,,02,1,678363,00193,06
1859,00106,0000000,82,2,678363,00163,06
1860,00106,0000000,43,2,68104,00051,06
1861,00106,0000000,79,2,681622,00055,06
1862,00106,0000000,80,1,681622,00051,06
1863,00106,0000000,55,1,68228,00071,06
1864,00106,0080000,48,1,68228,00084,06
1865,00106,0000000,62,1,68228,00072,06
1866,00106,0000000,64,1,68228,00070,06
1867,00106,0000000,33,1,68228,00073,06
1868,00106,0060000,45,1,68228,00084,06
1869,00106,0000000,69,2,682337,00073,06
1870,00106,0000000,89,2,682337,00111,06
1871,00106,0000000,77,1,682337,00078,06
1872,00106,0000000,87,2,68303,00071,06
1873,00106,0024000,29,1,685749,00090,06
1874,00106,0020000,24,1,685749,00071,06
1875,00106,0050000,41,2,685749,00112,06
1876,00106,0000000,18,1,685749,00058,06
1877,00106,0080000,55,1,687057,00213,06
1878,00106,0000000,19,2,687171,00086,06
1879,00106,0019000,49,2,687171,00070,06
1880,00106,,05,2,687700,00081,06
1881,00106,0077000,35,1,687700,00079,06
1882,00106,0047000,36,2,687700,00070,06
1883,00106,0000000,15,2,687700,00054,06
1884,00106,,04,1,687700,00082,06
1885,00106,0000000,71,2,688419,00036,06
1886,00106,0190000,43,1,690626,00069,06
1887,00106,0000000,57,2,692065,00041,06
1888,00106,0000000,54,1,693916,00022,06
1889,00106,0012000,23,1,696158,00216,06
1890,00106,0000000,17,1,696158,00122,06
1891,00106,0014200,44,2,696158,00102,06
1892,00106,0012000,23,1,696158,00216,06
1893,00106,0000000,53,1,697076,00056,06
1894,00106,0000000,26,2,697076,00123,06
1895,00106,0098000,62,2,697446,00034,06
1896,00106,0000000,41,2,698894,00017,06
1897,00106,0000000,90,1,709706,00043,06
1898,00106,0000000,79,2,709706,00045,06
1899,00106,0000000,87,2,711660,00065,06
1900,00106,0000000,15,1,711660,00066,06
1901,00106,0000000,21,1,711660,00097,06
1902,00106,0120000,50,1,713262,00077,06
1903,00106,0030000,50,2,713262,00072,06
1904,00106,0105000,52,1,716546,00042,06
1905,00106,0000000,15,1,716727,00206,06
1906,00106,0110000,50,1,716727,00183,06
1907,00106,0000000,76,2,71804,00079,06
1908,00106,0000000,87,1,71804,00085,06
1909,00106,0019500,24,2,719211,00134,06
1910,00106,0002500,27,1,719211,00188,06
1911,00106,0021000,27,2,719211,00200,06
1912,00106,0000000,64,2,719211,00121,06
1913,00106,0013500,57,1,719211,00125,06
1914,00106,0000000,21,2,721991,00042,06
1915,00106,0041000,49,2,723236,00118,06
1916,00106,0039000,30,1,723236,00220,06
1917,00106,0015000,23,1,723236,00114,06
1918,00106,0000000,94,2,723423,00053,06
1919,00106,0000000,94,2,725198,00158,06
1920,00106,0000000,67,1,725198,00114,06
1921,00106,0000000,63,2,725198,00134,06
1922,00106,,06,1,725588,00072,06
1923,00106,0105000,44,1,725588,00064,06
1924,00106,0000000,36,2,725588,00069,06
1925,00106,,04,1,725588,00068,06
1926,00106,0005000,45,2,727687,00300,06
1927,00106,0023000,23,2,727687,00100,06
1928,00106,0000000,18,2,727687,00166,06
1929,00106,0001600,41,1,727959,00027,06
1930,00106,,03,1,728750,00123,06
1931,00106,0014000,37,2,728750,00105,06
1932,00106,0000000,36,1,728750,00123,06
1933,00106,,05,2,728750,00124,06
1934,00106,0000000,70,1,729112,00067,06
1935,00106,0000000,66,2,729112,00064,06
1936,00106,0015000,22,1,729112,00071,06
1937,00106,0000000,87,2,731562,00047,06
1938,00106,0000000,34,1,731702,00166,06
1939,00106,0000000,41,2,73471,00071,06
1940,00106,0000000,52,1,73471,00067,06
1941,00106,0000000,64,1,73471,00055,06
1942,00106,0000000,38,1,73471,00089,06
1943,00106,0018000,38,1,73471,00069,06
1944,00106,0000000,22,1,73471,00067,06
1945,00106,0000000,67,2,73471,00054,06
1946,00106,0049000,56,2,737318,00180,06
1947,00106,0050000,54,2,737318,00306,06
1948,00106,0050000,39,2,739359,00056,06
1949,00106,,10,1,739359,00068,06
1950,00106,,13,2,739359,00061,06
1951,00106,0050000,37,1,739359,00069,06
1952,00106,0000000,85,2,741194,00076,06
1953,00106,0000000,61,2,741349,00202,06
1954,00106,0000000,29,1,74303,00282,06
1955,00106,0006000,42,2,74303,00204,06
1956,00106,0000000,79,2,74303,00083,06
1957,00106,0000000,58,2,747997,00073,06
1958,00106,0000000,59,1,747997,00059,06
1959,00106,0080000,42,2,748482,00102,06
1960,00106,0000000,58,1,749221,00074,06
1961,00106,0000000,73,2,749275,00075,06
1962,00106,0030000,77,1,749275,00076,06
1963,00106,,04,1,750178,00242,06
1964,00106,0056000,46,1,750178,00189,06
1965,00106,0011800,28,2,750178,00173,06
1966,00106,,02,2,750178,00211,06
1967,00106,0090000,44,1,751237,00082,06
1968,00106,,05,2,751237,00102,06
1969,00106,0000000,44,2,751237,00079,06
1970,00106,0059000,58,1,757871,00060,06
1971,00106,0000000,62,2,757979,00296,06
1972,00106,0070000,56,2,760579,00061,06
1973,00106,0000000,15,1,766815,00075,06
1974,00106,0119000,38,1,766815,00077,06
1975,00106,0040000,37,2,766815,00067,06
1976,00106,0000000,74,2,767368,00098,06
1977,00106,0000000,74,1,767394,00050,06
1978,00106,0035000,68,2,769654,00106,06
1979,00106,0094000,44,1,770688,00314,06
1980,00106,0000000,41,2,770688,00335,06
1981,00106,,09,1,770688,00358,06
1982,00106,,02,2,770688,00417,06
1983,00106,0036000,58,2,771095,00066,06
1984,00106,0037000,36,2,772141,00066,06
1985,00106,0000000,67,2,772141,00088,06
1986,00106,,10,2,772141,00075,06
1987,00106,,13,2,772141,00076,06
1988,00106,0120000,50,1,773187,00058,06
1989,00106,0000000,65,1,773846,00349,06
1990,00106,0000000,53,2,773846,00361,06
1991,00106,0023000,20,2,775829,00109,06
1992,00106,,00,1,775829,00182,06
1993,00106,0000000,76,2,778895,00073,06
1994,00106,0000000,85,1,778895,00066,06
1995,00106,0000000,54,1,779128,00065,06
1996,00106,0006200,51,2,779128,00087,06
1997,00106,,13,1,783650,00114,06
1998,00106,0100000,54,1,783650,00156,06
1999,00106,0156000,54,1,783650,00154,06
2000,00106,0021000,78,2,783650,00104,06
2001,00106,0045000,64,2,786510,00066,06
2002,00106,0016000,68,1,786510,00071,06
2003,00106,0018000,24,2,793045,00052,06
2004,00106,0060000,27,2,793045,00031,06
2005,00106,0000000,56,2,793045,00079,06
2006,00106,0023400,33,1,794395,00146,06
2007,00106,0018000,28,2,794395,00101,06
2008,00106,0030000,24,1,795215,00050,06
2009,00106,0024000,24,2,795215,00049,06
2010,00106,0017500,25,2,797264,00157,06
2011,00106,0065000,28,1,797264,00256,06
2012,00106,0138000,44,1,797856,00066,06
2013,00106,0054000,43,2,797856,00060,06
2014,00106,0050000,60,1,797895,00077,06
2015,00106,0040000,61,2,797895,00076,06
2016,00106,,10,2,797906,00176,06
2017,00106,0000000,37,2,797906,00138,06
2018,00106,0210000,35,1,797906,00144,06
2019,00106,,08,1,797906,00120,06
2020,00106,,05,1,797906,00120,06
2021,00106,0025000,53,1,799220,00298,06
2022,00106,0046100,29,1,799362,00118,06
2023,00106,0002000,24,1,800316,00046,06
2024,00106,0014000,29,1,800316,00069,06
2025,00106,0000000,35,1,800316,00046,06
2026,00106,0048000,26,2,800644,00203,06
2027,00106,0090000,28,1,800644,00083,06
2028,00106,0054000,37,2,801692,00202,06
2029,00106,,08,2,801692,00164,06
2030,00106,,00,1,801692,00278,06
2031,00106,,02,2,801692,00262,06
2032,00106,0047500,37,1,801692,00223,06
2033,00106,0040000,43,2,803784,00130,06
2034,00106,0000000,76,1,803784,00061,06
2035,00106,0000000,80,2,803784,00058,06
2036,00106,,05,2,806054,00304,06
2037,00106,0070000,50,1,806054,00211,06
2038,00106,0020000,46,2,806054,00279,06
2039,00106,,09,1,806054,00292,06
2040,00106,,07,2,806054,00302,06
2041,00106,0054000,66,1,809321,00262,06
2042,00106,0054000,58,2,809321,00237,06
2043,00106,0040000,26,2,81320,00091,06
2044,00106,0058000,36,2,81320,00058,06
2045,00106,0000000,50,1,815243,00016,06
2046,00106,0000000,86,1,816315,00082,06
2047,00106,0000000,86,2,816401,00089,06
2048,00106,,07,2,818026,00074,06
2049,00106,,05,1,818026,00095,06
2050,00106,0120000,62,1,818026,00090,06
2051,00106,0015000,34,2,818026,00102,06
2052,00106,0000000,60,1,818118,00025,06
2053,00106,0053000,37,1,823932,00081,06
2054,00106,,02,1,823932,00063,06
2055,00106,0015600,37,2,823932,00079,06
2056,00106,0003500,58,1,824760,00063,06
2057,00106,0100000,48,2,824760,00072,06
2058,00106,,10,1,824760,00071,06
2059,00106,,12,1,824760,00069,06
2060,00106,0000000,88,1,825997,00066,06
2061,00106,0000000,88,2,825997,00072,06
2062,00106,0010000,17,2,826123,00049,06
2063,00106,0140000,50,1,826123,00065,06
2064,00106,0040000,55,2,826123,00067,06
2065,00106,0161000,45,1,826873,00088,06
2066,00106,0070000,49,1,826873,00064,06
2067,00106,,12,1,831615,00384,06
2068,00106,0007400,43,2,831615,00309,06
2069,00106,0000000,18,2,832005,00131,06
2070,00106,0039000,62,1,832005,00164,06
2071,00106,0077000,40,2,832005,00136,06
2072,00106,,04,1,832005,00110,06
2073,00106,,01,1,832005,00110,06
2074,00106,0000000,67,2,832005,00124,06
2075,00106,0100000,41,1,832005,00141,06
2076,00106,0040000,46,2,832501,00063,06
2077,00106,,09,1,832501,00069,06
2078,00106,,05,2,832501,00075,06
2079,00106,,05,2,832501,00076,06
2080,00106,,05,2,832679,00180,06
2081,00106,0066000,38,2,832679,00214,06
2082,00106,0000000,71,1,832679,00173,06
2083,00106,0000000,71,2,832679,00156,06
2084,00106,0035000,37,1,832679,00298,06
2085,00106,,07,1,832679,00199,06
2086,00106,,03,2,832679,00189,06
2087,00106,0000000,83,2,833322,00094,06
2088,00106,0008000,55,2,833322,00062,06
2089,00106,0000000,72,2,834121,00055,06
2090,00106,0045000,51,1,835093,00067,06
2091,00106,0001000,55,2,835093,00066,06
2092,00106,0000000,82,1,835595,00100,06
2093,00106,0000000,83,1,839192,00051,06
2094,00106,0000000,86,1,839793,00047,06
2095,00106,0000000,79,2,839969,00038,06
2096,00106,0000000,94,2,840569,00015,06
2097,00106,0000000,85,1,841587,00049,06
2098,00106,0050000,49,2,843055,00083,06
2099,00106,,12,2,843055,00064,06
2100,00106,0140000,58,1,843055,00060,06
2101,00106,0002200,36,2,84478,00056,06
2102,00106,0085000,31,2,844930,00098,06
2103,00106,,02,2,844930,00100,06
2104,00106,0170000,37,1,844930,00148,06
2105,00106,0019700,63,2,845778,00063,06
2106,00106,0040000,37,1,845778,00126,06
2107,00106,0095000,57,1,845778,00064,06
2108,00106,0000000,53,2,846699,00080,06
2109,00106,0070000,54,1,846699,00073,06
2110,00106,0002000,24,1,846699,00126,06
2111,00106,0002000,21,2,846699,00091,06
2112,00106,0050000,37,1,850707,00068,06
2113,00106,0035000,53,1,850909,00107,06
2114,00106,0000000,50,2,850909,00099,06
2115,00106,0010000,27,2,851005,00110,06
2116,00106,,02,1,851005,00153,06
2117,00106,0054000,29,1,851983,00056,06
2118,00106,0068000,28,2,851983,00034,06
2119,00106,0004800,67,2,85366,00038,06
2120,00106,0106000,57,1,85366,00039,06
2121,00106,,11,1,854528,00043,06
2122,00106,0100000,51,1,854528,00039,06
2123,00106,0000000,46,2,854528,00039,06
2124,00106,0090000,38,1,855413,00080,06
2125,00106,,02,2,855413,00054,06
2126,00106,,11,2,855413,00099,06
2127,00106,,13,1,855413,00067,06
2128,00106,0055000,37,2,855413,00078,06
2129,00106,0011400,39,2,855668,00138,06
2130,00106,0000000,68,2,855668,00131,06
2131,00106,0000000,50,2,857536,00064,06
2132,00106,0012000,28,2,857536,00080,06
2133,00106,,10,2,857536,00069,06
2134,00106,0052000,32,2,85991,00048,06
2135,00106,0000000,62,2,865354,00057,06
2136,00106,,13,1,865354,00080,06
2137,00106,0020000,36,2,865354,00126,06
2138,00106,0020000,61,1,865354,00065,06
2139,00106,0000000,70,1,865932,00088,06
2140,00106,0010000,37,2,867353,00054,06
2141,00106,0007000,63,1,867353,00112,06
2142,00106,0008000,64,2,867353,00064,06
2143,00106,0007000,20,2,867353,00065,06
2144,00106,0145000,36,1,869156,00034,06
2145,00106,,08,2,869156,00038,06
2146,00106,0065000,34,2,869156,00046,06
2147,00106,,07,1,873284,00187,06
2148,00106,0030000,52,1,873284,00140,06
2149,00106,0075000,32,1,873667,00123,06
2150,00106,0119000,40,1,876931,00118,06
2151,00106,,00,2,876931,00108,06
2152,00106,0055000,38,2,876931,00094,06
2153,00106,,02,1,876931,00125,06
2154,00106,0000000,75,2,877643,00017,06
2155,00106,0000000,81,1,878203,00049,06
2156,00106,0000000,68,2,878203,00058,06
2157,00106,0028000,36,1,880664,00400,06
2158,00106,0000000,45,1,880664,00264,06
2159,00106,0000000,44,2,880664,00246,06
2160,00106,,05,2,880664,00272,06
2161,00106,0050000,55,2,882908,00064,06
2162,00106,0010000,57,1,882908,00065,06
2163,00106,0000000,68,2,883072,00113,06
2164,00106,0080000,63,2,88364,00051,06
2165,00106,0000000,73,1,886481,00018,06
2166,00106,0180000,75,1,887710,00064,06
2167,00106,0145000,68,2,887710,00059,06
2168,00106,0000000,66,1,888728,00091,06
2169,00106,0000000,77,2,889854,00049,06
2170,00106,0005000,35,2,893302,00335,06
2171,00106,0050000,39,1,893302,00311,06
2172,00106,0000000,67,1,893720,00051,06
2173,00106,0000000,87,2,897732,00078,06
2174,00106,,04,2,898192,00171,06
2175,00106,0075000,29,1,898192,00190,06
2176,00106,0000000,28,2,898192,00184,06
2177,00106,,08,1,898192,00215,06
2178,00106,,07,2,898192,00242,06
2179,00106,0066000,51,1,898751,00068,06
2180,00106,0014100,72,2,899268,00089,06
2181,00106,0030000,38,2,901365,00119,06
2182,00106,,12,1,901365,00129,06
2183,00106,,09,2,901365,00141,06
2184,00106,,04,1,901365,00140,06
2185,00106,,02,1,901365,00140,06
2186,00106,0024000,44,1,901365,00141,06
2187,00106,0000000,15,1,901365,00107,06
2188,00106,0010000,22,2,901981,00052,06
2189,00106,0030000,54,1,901981,00042,06
2190,00106,0035000,55,2,901981,00041,06
2191,00106,0000000,20,1,901981,00043,06
2192,00106,0000000,17,2,901981,00031,06
2193,00106,0090000,68,1,902035,00055,06
2194,00106,0075000,64,2,902035,00068,06
2195,00106,0000000,60,2,902856,00052,06
2196,00106,0000000,89,1,903103,00101,06
2197,00106,0000000,83,2,903103,00108,06
2198,00106,0077000,57,2,903621,00105,06
2199,00106,0000000,56,1,903621,00108,06
2200,00106,0010000,23,2,903645,00065,06
2201,00106,0037000,56,2,903645,00046,06
2202,00106,0045000,30,1,903645,00131,06
2203,00106,0010000,30,2,903645,00065,06
2204,00106,0060000,17,2,903645,00059,06
2205,00106,0027400,52,1,904946,00091,06
2206,00106,0050000,52,2,904946,00084,06
2207,00106,0000000,73,1,908045,00007,06
2208,00106,0000000,94,2,909589,00101,06
2209,00106,0000000,94,1,909589,00094,06
2210,00106,0108000,64,2,909828,00081,06
2211,00106,0067000,36,1,912307,00210,06
2212,00106,0012000,35,2,912307,00168,06
2213,00106,0000000,15,2,912307,00176,06
2214,00106,,09,1,912307,00202,06
2215,00106,,05,2,912307,00185,06
2216,00106,0100000,52,1,915336,00072,06
2217,00106,0030000,49,2,915336,00091,06
2218,00106,0018000,19,1,915336,00085,06
2219,00106,0000000,17,1,915336,00093,06
2220,00106,0069000,48,1,919479,00182,06
2221,00106,0000000,48,2,919479,00201,06
2222,00106,0002000,20,2,919479,00194,06
2223,00106,0000000,18,1,919479,00188,06
2224,00106,0000000,16,2,919479,00176,06
2225,00106,0000000,82,1,920056,00037,06
2226,00106,0000000,69,1,920789,00059,06
2227,00106,0000000,65,2,920789,00070,06
2228,00106,0000000,77,2,921150,00028,06
2229,00106,0000000,69,1,92538,00057,06
2230,00106,0015000,64,2,92538,00070,06
2231,00106,0000000,50,1,926556,00056,06
2232,00106,,11,1,92739,00215,06
2233,00106,,10,2,92739,00197,06
2234,00106,,12,2,92739,00197,06
2235,00106,0035000,36,2,92739,00232,06
2236,00106,0000000,55,2,92739,00169,06
2237,00106,0000000,94,2,927556,00105,06
2238,00106,0008300,42,2,927771,00068,06
2239,00106,,14,1,927771,00078,06
2240,00106,0104000,44,1,927771,00069,06
2241,00106,0020000,50,2,929367,00193,06
2242,00106,0004800,22,2,929367,00295,06
2243,00106,0000000,52,2,933244,00083,06
2244,00106,0100000,53,1,933244,00088,06
2245,00106,0000000,17,1,933244,00103,06
2246,00106,,13,1,933244,00084,06
2247,00106,,11,1,933804,00141,06
2248,00106,0085000,31,1,933804,00224,06
2249,00106,0100000,30,2,933804,00142,06
2250,00106,,08,1,933804,00141,06
2251,00106,,02,1,933804,00133,06
2252,00106,,03,2,935061,00267,06
2253,00106,0000000,46,1,935061,00249,06
2254,00106,0050000,48,2,935061,00276,06
2255,00106,0026000,25,2,935061,00301,06
2256,00106,0015000,58,1,935061,00452,06
2257,00106,0015000,54,2,935061,00374,06
2258,00106,0011200,19,2,935061,00192,06
2259,00106,0000000,54,2,935102,00109,06
2260,00106,,14,1,935102,00082,06
2261,00106,0000000,19,1,935102,00075,06
2262,00106,0000000,89,2,935102,00086,06
2263,00106,0125000,56,1,93616,00072,06
2264,00106,0015000,55,2,93616,00072,06
2265,00106,0000000,75,1,94126,00069,06
2266,00106,0000000,76,2,94126,00074,06
2267,00106,0062000,38,1,944149,00137,06
2268,00106,0000000,61,1,944149,00247,06
2269,00106,0034000,37,2,944149,00120,06
2270,00106,0102000,49,2,94746,00077,06
2271,00106,0027000,50,1,94746,00078,06
2272,00106,,11,1,94746,00087,06
2273,00106,0028000,51,2,948011,00292,06
2274,00106,,13,1,948011,00336,06
2275,00106,0000800,16,2,948011,00243,06
2276,00106,0000000,59,1,948011,00345,06
2277,00106,0000000,45,2,949353,00060,06
2278,00106,0000000,18,2,949353,00074,06
2279,00106,0060000,47,2,949407,00078,06
2280,00106,0000000,67,2,949407,00073,06
2281,00106,0000000,67,1,949407,00081,06
2282,00106,0000000,73,1,952379,00100,06
2283,00106,0000000,68,2,952379,00078,06
2284,00106,,04,1,953316,00073,06
2285,00106,0000000,43,2,953316,00063,06
2286,00106,0000000,23,2,953316,00087,06
2287,00106,,13,2,953316,00087,06
2288,00106,,12,2,953316,00089,06
2289,00106,,07,2,953316,00089,06
2290,00106,,03,2,953316,00063,06
2291,00106,,01,2,953316,00062,06
2292,00106,,08,1,953316,00079,06
2293,00106,0000000,16,1,95359,00051,06
2294,00106,0120000,51,1,95359,00050,06
2295,00106,0080000,47,2,95359,00052,06
2296,00106,0000000,76,1,954224,00062,06
2297,00106,0000000,76,2,954224,00058,06
2298,00106,0120000,35,2,958190,00072,06
2299,00106,,03,2,958190,00084,06
2300,00106,0000000,44,1,958190,00071,06
2301,00106,0062000,52,2,961886,00082,06
2302,00106,0058000,53,1,961886,00075,06
2303,00106,,09,2,962005,00348,06
2304,00106,0065000,44,1,962005,00318,06
2305,00106,0035000,43,1,962638,00082,06
2306,00106,0075000,40,2,962638,00060,06
2307,00106,0000000,17,2,962638,00077,06
2308,00106,0037200,30,2,962934,00075,06
2309,00106,0033800,28,1,962934,00090,06
2310,00106,0007000,28,1,963107,00007,06
2311,00106,,07,2,966969,00068,06
2312,00106,0000000,60,2,966969,00069,06
2313,00106,0038000,42,2,966969,00062,06
2314,00106,0039000,48,1,966969,00066,06
2315,00106,,00,1,967592,00079,06
2316,00106,,14,1,967592,00070,06
2317,00106,0000000,17,2,967592,00061,06
2318,00106,0030000,22,2,967592,00068,06
2319,00106,0060000,46,2,967592,00069,06
2320,00106,0024000,38,1,967592,00072,06
2321,00106,0005000,23,1,967592,00071,06
2322,00106,0000000,66,1,968573,00064,06
2323,00106,0000000,65,2,968573,00061,06
2324,00106,0028000,47,1,969673,00069,06
2325,00106,0057000,46,2,969673,00077,06
2326,00106,0000000,15,1,969673,00078,06
2327,00106,,11,1,969673,00077,06
2328,00106,0000000,16,1,970767,00022,06
2329,00106,0019200,21,2,971158,00110,06
2330,00106,,03,2,971158,00159,06
2331,00106,,02,2,971158,00157,06
2332,00106,,14,2,971297,00117,06
2333,00106,0065000,44,2,971297,00113,06
2334,00106,0001000,66,2,975167,00060,06
2335,00106,0000000,15,1,980956,00036,06
2336,00106,0030000,47,1,980956,00037,06
2337,00106,0060000,48,2,980956,00040,06
2338,00106,0000000,16,1,980956,00037,06
2339,00106,0000000,16,1,980956,00035,06
2340,00106,,14,2,980956,00047,06
2341,00106,,12,2,980956,00047,06
2342,00106,0055000,35,2,983488,00107,06
2343,00106,0100000,36,1,983488,00127,06
2344,00106,0003000,22,2,984734,00093,06
2345,00106,0041600,43,2,984734,00056,06
2346,00106,0030000,47,1,984734,00066,06
2347,00106,0000000,72,2,984933,00066,06
2348,00106,0000000,70,2,984933,00049,06
2349,00106,0037000,43,2,986303,00065,06
2350,00106,0072000,46,1,986303,00059,06
2351,00106,,08,2,986303,00074,06
2352,00106,,05,1,986303,00068,06
2353,00106,0026000,49,1,98747,00109,06
2354,00106,0001000,44,2,98747,00096,06
2355,00106,0200000,59,2,988929,00096,06
2356,00106,0075000,51,2,989586,00048,06
2357,00106,0000000,39,1,989785,00176,06
2358,00106,0008000,75,2,989785,00139,06
2359,00106,0000000,73,1,989785,00131,06
2360,00106,0000000,41,2,990378,00098,06
2361,00106,,14,2,990378,00116,06
2362,00106,0054000,40,1,990378,00116,06
2363,00106,0050000,33,2,990638,00128,06
2364,00106,0055000,65,2,990638,00103,06
2365,00106,0000000,65,1,990638,00113,06
2366,00106,0000000,73,2,990668,00049,06
2367,00106,0000000,67,1,992829,00013,06
2368,00106,0027000,52,2,993056,00096,06
2369,00106,0022000,62,1,997659,00139,06
2370,00106,0000000,86,2,997659,00110,06
2371,00106,0130000,46,1,99855,00090,06
2372,00106,0000000,46,2,99855,00087,06
2373,00106,,09,1,99855,00084,06
2374,00106,,07,1,99855,00084,06
2375,00106,0040000,34,2,999031,00054,06
2376,00106,,12,1,999031,00046,06
2377,00106,0005000,46,2,999031,00053,06
2378,00106,0000000,46,1,999031,00045,06
2379,00106,,08,1,999031,00044,06
2380,00106,0000000,17,1,999093,00206,06
2381,00106,0029000,39,1,999093,00209,06
2382,00106,,10,2,999093,00270,06
2383,00106,0000000,63,2,999093,00318,06
2384,00106,0020000,40,2,999093,00205,06
2385,00106,0000000,50,2,999443,00106,06
2386,00106,0000000,17,1,999443,00104,06
